scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean,pv_filename,load_folder_y,arrangement_y,pv_cap_id,pv_capex_scaleable,cp,all_residents,parent,network_tariff,en_capex_id,a_term,a_rate,pv_scaleable,pv_kW_peak,pv_name,kwp,kwp_unit,npv_unit,bau_npv,npv_u_cf_bau,average_hh_bill_saving,average_hh_total_saving,bau_scenario,annual_generation,emissions_avoided_kg,carbon_offset_$,annual_carbon_offset_$_unit,total_carbon_offset_$_unit,npv_u_cf_bau_pa,total_npv_cf_bau_pa,site_tag,system_tag
33,W_bldg2_033,cp_only,72.0,W,0.0,0.0,2398.6111837849226,1532.1231838641515,0.0,1532.1231838641515,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,15851.87763679771,0.0,18250.488820582632,0.0,0.0,0.0,-1492177.8527981318,0.0,0.0,0.0,989.582867914446,387399.24358882674,5.412954376833987,36582.23092794399,126164.74687501641,95.52491296449709,95.52491296449689,5.170719957278603,5.170719957278409,0.0,128563.35805880133,0.0,408522.8142766657,W_max_yield_scale.csv,W,cp_only,W_cp15,False,EASO_TOU_15pc_FIT12,EASO_TOU_15pc_FIT12,TIDNULL,EA305,,20,0.06,True,15.0,W_max_yield_scale,15.0,0.20833333333333334,-20724.692399974054,-21377.551106841078,652.858706867024,0.3530962513889335,0.3530962513889335,3.0,22113.153555754143,17137.694005709458,1362.9608042740733,18.93001117047324,378.6002234094648,32.6429353433512,2350.2913447212864,a72_cp22,a72_cp22_pv015
34,W_bldg2_034,cp_only,72.0,W,0.0,0.0,2910.9537319115548,1532.1231838641515,0.0,1532.1231838641515,0.0,0.0,0.0,1.862645149230957e-11,21.55713016986636,15851.87763679771,0.0,18762.831368709267,0.0,0.0,0.0,-1667043.8486398791,0.0,0.0,0.0,989.582867914446,387399.24358882674,5.412954376833987,36582.23092794399,126164.74687501641,95.52491296449709,95.52491296449689,5.170719957278603,5.170719957278409,0.0,129075.70060692795,0.0,408522.8142766657,W_max_yield_scale.csv,W,cp_only,W_cp15,False,EASO_TOU_15pc_FIT12,EASO_TOU_15pc_FIT12,TIDNULL,EA305,,25,0.06,True,15.0,W_max_yield_scale,15.0,0.20833333333333334,-23153.38678666499,-23787.954737500655,634.5679508356661,0.3530962513889335,0.3530962513889335,4.0,22113.153555754143,17137.694005709458,1362.9608042740733,18.93001117047324,473.250279261831,25.382718033426645,1827.5556984067184,a72_cp22,a72_cp22_pv015
35,W_bldg2_035,btm_p_u,72.0,W,4311.3600000000015,9333.103266346792,37819.59966392876,1064.1010018077789,307.1247054725787,1371.2257072803582,0.0,0.0,0.0,-1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-514104.39422489033,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,98890.27546110643,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-29351.08413624985,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_ppa1,SIT_15_ppa1,TIDNULL,EA305,ppa_1,5,0.06,,,W_max_pv,143.0,1.9861111111111112,-7140.338808679033,-7825.441276180068,685.1024675010349,161.25057283518294,161.2505728351823,0.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,836.3531477279286,137.02049350020698,9865.475532014903,a72_cp22,a72_cp22_pv143
36,W_bldg2_036,btm_p_u,72.0,W,4311.3600000000015,5359.625751735152,21718.274671833577,1064.1010018077789,307.1247054725787,1371.2257072803582,0.0,0.0,0.0,-1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-902722.802100252,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,98890.27546110643,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-9276.281629543026,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_ppa1,SIT_15_ppa1,TIDNULL,EA305,ppa_1,10,0.06,,,W_max_pv,143.0,1.9861111111111112,-12537.816695836833,-13740.797308598916,1202.9806127620832,161.25057283518294,161.2505728351823,1.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,1672.7062954558571,120.29806127620832,8661.460411887,a72_cp22,a72_cp22_pv143
37,W_bldg2_037,btm_p_u,72.0,W,4311.3600000000015,4073.803223086757,20996.84559550184,1064.1010018077789,307.1247054725787,1371.2257072803582,0.0,0.0,0.0,-1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1190833.6846477909,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,98890.27546110643,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-7269.030024562891,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_ppa1,SIT_15_ppa1,TIDNULL,EA305,ppa_1,15,0.06,,,W_max_pv,143.0,1.9861111111111112,-16539.35673121932,-18126.277801920518,1586.921070701199,161.25057283518294,161.2505728351823,2.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,2509.059443183786,105.79473804674659,7617.221139365754,a72_cp22,a72_cp22_pv143
38,W_bldg2_038,btm_p_u,72.0,W,4311.3600000000015,3458.6425779092274,17826.2375970539,1064.1010018077789,307.1247054725787,1371.2257072803582,0.0,0.0,0.0,-1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1404431.0824039548,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,98890.27546110643,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-3483.2613809374247,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_ppa1,SIT_15_ppa1,TIDNULL,EA305,ppa_1,20,0.06,,,W_max_pv,143.0,1.9861111111111112,-19505.987255610482,-21377.551106841078,1871.563851230596,161.25057283518294,161.2505728351823,3.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,3345.4125909117142,93.57819256152979,6737.629864430145,a72_cp22,a72_cp22_pv143
39,W_bldg2_039,btm_p_u,72.0,W,4311.3600000000015,3110.4294458114696,19458.933207104918,1064.1010018077789,307.1247054725787,1371.2257072803582,0.0,0.0,0.0,-1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1562786.2542905202,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,98890.27546110643,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-4767.743858890682,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_ppa1,SIT_15_ppa1,TIDNULL,EA305,ppa_1,25,0.06,,,W_max_pv,143.0,1.9861111111111112,-21705.36464292389,-23787.954737500655,2082.5900945767644,161.25057283518294,161.2505728351823,4.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,4181.765738639642,83.30360378307057,5997.859472381081,a72_cp22,a72_cp22_pv143
40,W_bldg2_040,btm_p_u,72.0,W,4311.3600000000015,9333.103266346792,37819.59966392876,971.0832085893733,400.14249869098467,1371.2257072803582,0.0,0.0,0.0,-2.0489096641540527e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-514104.39422489033,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,92192.99434938107,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-22653.80302452462,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_FIT8_ppa1,SIT_15_FIT8_ppa1,TIDNULL,EA305,ppa_1,5,0.06,,,W_max_pv,143.0,1.9861111111111112,-7140.338808679033,-7825.441276180068,685.1024675010349,161.25057283518254,161.2505728351823,0.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,836.3531477279286,137.02049350020698,9865.475532014903,a72_cp22,a72_cp22_pv143
41,W_bldg2_041,btm_p_u,72.0,W,4311.3600000000015,5359.625751735152,21718.274671833577,971.0832085893733,400.14249869098467,1371.2257072803582,0.0,0.0,0.0,-2.0489096641540527e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-902722.802100252,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,92192.99434938107,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-2579.000517817792,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_FIT8_ppa1,SIT_15_FIT8_ppa1,TIDNULL,EA305,ppa_1,10,0.06,,,W_max_pv,143.0,1.9861111111111112,-12537.816695836833,-13740.797308598916,1202.9806127620832,161.25057283518254,161.2505728351823,1.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,1672.7062954558571,120.29806127620832,8661.460411887,a72_cp22,a72_cp22_pv143
42,W_bldg2_042,btm_p_u,72.0,W,4311.3600000000015,4073.803223086757,20996.84559550184,971.0832085893733,400.14249869098467,1371.2257072803582,0.0,0.0,0.0,-2.0489096641540527e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1190833.6846477909,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,92192.99434938107,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-571.748912837659,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_FIT8_ppa1,SIT_15_FIT8_ppa1,TIDNULL,EA305,ppa_1,15,0.06,,,W_max_pv,143.0,1.9861111111111112,-16539.35673121932,-18126.277801920518,1586.921070701199,161.25057283518254,161.2505728351823,2.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,2509.059443183786,105.79473804674659,7617.221139365754,a72_cp22,a72_cp22_pv143
43,W_bldg2_043,btm_p_u,72.0,W,4311.3600000000015,3458.6425779092274,17826.2375970539,971.0832085893733,400.14249869098467,1371.2257072803582,0.0,0.0,0.0,-1.862645149230957e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1404431.0824039548,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,92192.99434938107,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,3214.0197307878084,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_FIT8_ppa1,SIT_15_FIT8_ppa1,TIDNULL,EA305,ppa_1,20,0.06,,,W_max_pv,143.0,1.9861111111111112,-19505.987255610482,-21377.551106841078,1871.563851230596,161.25057283518254,161.2505728351823,3.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,3345.4125909117142,93.57819256152979,6737.629864430145,a72_cp22,a72_cp22_pv143
44,W_bldg2_044,btm_p_u,72.0,W,4311.3600000000015,3110.4294458114696,19458.933207104918,971.0832085893733,400.14249869098467,1371.2257072803582,0.0,0.0,0.0,-2.0489096641540527e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1562786.2542905202,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,92192.99434938107,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,1929.537252834551,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_FIT8_ppa1,SIT_15_FIT8_ppa1,TIDNULL,EA305,ppa_1,25,0.06,,,W_max_pv,143.0,1.9861111111111112,-21705.36464292389,-23787.954737500655,2082.5900945767644,161.25057283518254,161.2505728351823,4.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,4181.765738639642,83.30360378307057,5997.859472381081,a72_cp22,a72_cp22_pv143
45,W_bldg2_045,btm_p_u,72.0,W,4311.3600000000015,9333.103266346792,37819.59966392876,924.5743119801712,446.6513953001886,1371.2257072803582,0.0,0.0,0.0,-1.862645149230957e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-514104.39422489033,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,88844.35379351841,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-19305.162468661954,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_FIT12_ppa1,SIT_15_FIT12_ppa1,TIDNULL,EA305,ppa_1,5,0.06,,,W_max_pv,143.0,1.9861111111111112,-7140.338808679033,-7825.441276180068,685.1024675010349,161.25057283518072,161.2505728351823,0.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,836.3531477279286,137.02049350020698,9865.475532014903,a72_cp22,a72_cp22_pv143
46,W_bldg2_046,btm_p_u,72.0,W,4311.3600000000015,5359.625751735152,21718.274671833577,924.5743119801712,446.6513953001886,1371.2257072803582,0.0,0.0,0.0,-2.0489096641540527e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-902722.802100252,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,88844.35379351841,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,769.6400380448719,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_FIT12_ppa1,SIT_15_FIT12_ppa1,TIDNULL,EA305,ppa_1,10,0.06,,,W_max_pv,143.0,1.9861111111111112,-12537.816695836833,-13740.797308598916,1202.9806127620832,161.25057283518072,161.2505728351823,1.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,1672.7062954558571,120.29806127620832,8661.460411887,a72_cp22,a72_cp22_pv143
47,W_bldg2_047,btm_p_u,72.0,W,4311.3600000000015,4073.803223086757,20996.84559550184,924.5743119801712,446.6513953001886,1371.2257072803582,0.0,0.0,0.0,-2.0489096641540527e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1190833.6846477909,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,88844.35379351841,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,2776.891643025004,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_FIT12_ppa1,SIT_15_FIT12_ppa1,TIDNULL,EA305,ppa_1,15,0.06,,,W_max_pv,143.0,1.9861111111111112,-16539.35673121932,-18126.277801920518,1586.921070701199,161.25057283518072,161.2505728351823,2.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,2509.059443183786,105.79473804674659,7617.221139365754,a72_cp22,a72_cp22_pv143
48,W_bldg2_048,btm_p_u,72.0,W,4311.3600000000015,3458.6425779092274,17826.2375970539,924.5743119801712,446.6513953001886,1371.2257072803582,0.0,0.0,0.0,-1.862645149230957e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1404431.0824039548,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,88844.35379351841,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,6562.660286650473,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_FIT12_ppa1,SIT_15_FIT12_ppa1,TIDNULL,EA305,ppa_1,20,0.06,,,W_max_pv,143.0,1.9861111111111112,-19505.987255610482,-21377.551106841078,1871.563851230596,161.25057283518072,161.2505728351823,3.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,3345.4125909117142,93.57819256152979,6737.629864430145,a72_cp22,a72_cp22_pv143
49,W_bldg2_049,btm_p_u,72.0,W,4311.3600000000015,3110.4294458114696,19458.933207104918,924.5743119801712,446.6513953001886,1371.2257072803582,0.0,0.0,0.0,-1.862645149230957e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1562786.2542905202,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,88844.35379351841,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,5278.177808697215,121003.25425513224,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_FIT12_ppa1,SIT_15_FIT12_ppa1,TIDNULL,EA305,ppa_1,25,0.06,,,W_max_pv,143.0,1.9861111111111112,-21705.36464292389,-23787.954737500655,2082.5900945767644,161.25057283518072,161.2505728351823,4.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,4181.765738639642,83.30360378307057,5997.859472381081,a72_cp22,a72_cp22_pv143
50,W_bldg2_050,btm_p_u,72.0,W,4311.3600000000015,9333.103266346792,37819.59966392876,1064.1010018077789,341.2496727473106,1405.3506745550906,0.0,0.0,0.0,-1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-524543.3968206757,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,98890.27546110643,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-26894.086492469218,123460.25189891286,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_ppa2,SIT_15_ppa2,TIDNULL,EA305,ppa_1,5,0.06,,,W_max_pv,143.0,1.9861111111111112,-7285.324955842718,-7825.441276180068,540.1163203373499,127.12560556045099,127.12560556044991,0.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,836.3531477279286,108.02326406746997,7777.675012857838,a72_cp22,a72_cp22_pv143
51,W_bldg2_051,btm_p_u,72.0,W,4311.3600000000015,5359.625751735152,21718.274671833577,1064.1010018077789,341.2496727473106,1405.3506745550906,0.0,0.0,0.0,-1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-921052.786788687,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,98890.27546110643,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-6819.283985762396,123460.25189891286,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_ppa2,SIT_15_ppa2,TIDNULL,EA305,ppa_1,10,0.06,,,W_max_pv,143.0,1.9861111111111112,-12792.399816509542,-13740.797308598916,948.3974920893743,127.12560556045099,127.12560556044991,1.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,1672.7062954558571,94.83974920893743,6828.461943043495,a72_cp22,a72_cp22_pv143
52,W_bldg2_052,btm_p_u,72.0,W,4311.3600000000015,4073.803223086757,20996.84559550184,1064.1010018077789,341.2496727473106,1405.3506745550906,0.0,0.0,0.0,-1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1215013.824060777,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,98890.27546110643,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-4812.032380782263,123460.25189891286,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_ppa2,SIT_15_ppa2,TIDNULL,EA305,ppa_1,15,0.06,,,W_max_pv,143.0,1.9861111111111112,-16875.192000844123,-18126.277801920518,1251.085801076395,127.12560556045099,127.12560556044991,2.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,2509.059443183786,83.40572007175966,6005.211845166696,a72_cp22,a72_cp22_pv143
53,W_bldg2_053,btm_p_u,72.0,W,4311.3600000000015,3458.6425779092274,17826.2375970539,1064.1010018077789,341.2496727473106,1405.3506745550906,0.0,0.0,0.0,-1.1175870895385742e-10,21.55713016986636,22275.003330946347,0.0,22275.003330946347,0.0,0.0,0.0,-1432948.363873452,0.0,0.0,0.0,83716.01389656549,296841.10319572827,47.8303091403786,33384.37729438518,98890.27546110643,57.15609590326385,57.15609590326413,27.33793736310236,27.337937363102256,-1026.2637371567962,123460.25189891286,0.0,408522.8142766657,W_max_pv.csv,W,btm_p_u,W_max_pv,False,SIT_15_ppa2,SIT_15_ppa2,TIDNULL,EA305,ppa_1,20,0.06,,,W_max_pv,143.0,1.9861111111111112,-19902.0606093535,-21377.551106841078,1475.490497487579,127.12560556045099,127.12560556044991,3.0,195397.72497750365,151433.23685756532,12043.485327282171,167.2706295455857,3345.4125909117142,73.77452487437895,5311.7657909552845,a72_cp22,a72_cp22_pv143
