scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH_mean,central_battery_capacity_kWh_mean,central_battery_cycles_mean,checksum_total_payments$_mean,cp_ratio_mean,cust_bill_cp_mean,cust_solar_bill_cp_mean,cust_total$_cp_mean,eno$_bat_capex_repay_mean,eno$_demand_charge_mean,eno$_energy_bill_mean,eno$_npv_building_mean,eno$_receipts_from_residents_mean,eno$_total_payment_mean,eno_net$_mean,export_kWh_mean,import_kWh_mean,pv_ratio_mean,retailer_bill$_mean,retailer_receipt$_mean,self-consumption_mean,self-consumption_OLD_mean,self-sufficiency_mean,self-sufficiency_OLD_mean,solar_retailer_profit_mean,total$_building_costs_mean,total_battery_losses_mean,total_building_load_mean,pv_filename,load_folder_y,arrangement_y,pv_cap_id,cp,all_residents,parent,network_tariff,en_capex_id,a_term,a_rate,pv_name,kwp,kwp_unit,npv_unit,bau_npv,npv_u_cf_bau,average_hh_bill_saving,average_hh_total_saving,bau_scenario,annual_generation,emissions_avoided_kg,carbon_offset_$,annual_carbon_offset_$_unit,total_carbon_offset_$_unit,npv_u_cf_bau_pa,total_npv_cf_bau_pa,site_tag,system_tag
398,T_bldg1_398,en_pv,15.0,T,3750.0,687.7738161390461,4071.191132908064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-276212.1627150408,0.0,23797.942791296588,-23797.942791296588,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,23797.942791296588,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_low,20.0,0.06,T_max_pv,30.75,2.05,-18414.14418100272,-19676.510502220954,1262.3663212182328,1607.7917709391782,1607.7917709391782,3.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,3569.6773786304725,63.11831606091164,946.7747409136746,a15_cp5,a15_cp5_pv030
399,T_bldg1_399,en_pv,15.0,T,3750.0,618.5293454260939,4659.845456103835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-314064.48269817344,0.0,24317.35264377941,-24317.35264377941,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,24317.35264377941,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_low,25.0,0.06,T_max_pv,30.75,2.05,-20937.63217987823,-21895.115061565764,957.4828816875342,1607.7917709391782,1607.7917709391782,4.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,4462.096723288091,38.29931526750137,574.4897290125206,a15_cp5,a15_cp5_pv030
400,T_bldg1_400,en_pv,15.0,T,3750.0,6031.834077181621,7989.860216082116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-140464.29515902748,0.0,33060.67213551322,-33060.67213551322,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,33060.67213551322,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_med,5.0,0.06,T_max_pv,30.75,2.05,-9364.286343935166,-7202.760348260654,-2161.525995674512,1607.7917709391782,1607.7917709391782,0.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,892.4193446576181,-432.3051991349024,-6484.5779870235365,a15_cp5,a15_cp5_pv030
401,T_bldg1_401,en_pv,15.0,T,3750.0,3463.839660579518,4588.255304244562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-202108.0284728468,0.0,27091.07280707356,-27091.07280707356,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,27091.07280707356,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_med,10.0,0.06,T_max_pv,30.75,2.05,-13473.868564856453,-12647.423514520991,-826.4450503354619,1607.7917709391782,1607.7917709391782,1.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,1784.8386893152363,-82.6445050335462,-1239.667575503193,a15_cp5,a15_cp5_pv030
402,T_bldg1_402,en_pv,15.0,T,3750.0,2632.833303511203,4795.300811068192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-260471.74224819927,0.0,26467.111956828867,-26467.111956828867,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,26467.111956828867,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_med,15.0,0.06,T_max_pv,30.75,2.05,-17364.782816546616,-16683.945403902104,-680.8374126445124,1607.7917709391782,1607.7917709391782,2.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,2677.2580339728543,-45.38916084296749,-680.8374126445124,a15_cp5,a15_cp5_pv030
403,T_bldg1_403,en_pv,15.0,T,3750.0,2235.2649024519,4071.191132908064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-294173.2051245156,0.0,25345.433877609437,-25345.433877609437,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,25345.433877609437,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_med,20.0,0.06,T_max_pv,30.75,2.05,-19611.547008301037,-19676.510502220954,64.9634939199168,1607.7917709391782,1607.7917709391782,3.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,3569.6773786304725,3.24817469599584,48.7226204399376,a15_cp5,a15_cp5_pv030
404,T_bldg1_404,en_pv,15.0,T,3750.0,2010.2203726348048,4659.845456103835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-332038.5084459069,0.0,25709.043670988114,-25709.043670988114,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,25709.043670988114,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_med,25.0,0.06,T_max_pv,30.75,2.05,-22135.900563060462,-21895.115061565764,-240.7855014946981,1607.7917709391782,1607.7917709391782,4.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,4462.096723288091,-9.631420059787924,-144.47130089681886,a15_cp5,a15_cp5_pv030
405,T_bldg1_405,en_pv,15.0,T,3750.0,12991.6426277758,7989.860216082116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-170034.3111131452,0.0,40020.4806861074,-40020.4806861074,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,40020.4806861074,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_high,5.0,0.06,T_max_pv,30.75,2.05,-11335.620740876348,-7202.760348260654,-4132.860392615694,1607.7917709391782,1607.7917709391782,0.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,892.4193446576181,-826.5720785231388,-12398.581177847082,a15_cp5,a15_cp5_pv030
406,T_bldg1_406,en_pv,15.0,T,3750.0,7460.577730478959,4588.255304244562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-231924.9669670225,0.0,31087.810876973,-31087.810876973,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,31087.810876973,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_high,10.0,0.06,T_max_pv,30.75,2.05,-15461.664464468167,-12647.423514520991,-2814.240949947176,1607.7917709391782,1607.7917709391782,1.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,1784.8386893152363,-281.4240949947176,-4221.361424920764,a15_cp5,a15_cp5_pv030
407,T_bldg1_407,en_pv,15.0,T,3750.0,5670.717884485666,4795.300811068192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-290368.5851997852,0.0,29504.996537803334,-29504.996537803334,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,29504.996537803334,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_high,15.0,0.06,T_max_pv,30.75,2.05,-19357.90567998568,-16683.945403902104,-2673.960276083577,1607.7917709391782,1607.7917709391782,2.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,2677.2580339728543,-178.2640184055718,-2673.960276083577,a15_cp5,a15_cp5_pv030
408,T_bldg1_408,en_pv,15.0,T,3750.0,4814.4167129733205,4071.191132908064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-324108.2758069725,0.0,27924.585688130865,-27924.585688130865,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,27924.585688130865,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_high,20.0,0.06,T_max_pv,30.75,2.05,-21607.218387131503,-19676.510502220954,-1930.7078849105492,1607.7917709391782,1607.7917709391782,3.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,3569.6773786304725,-96.53539424552746,-1448.030913682912,a15_cp5,a15_cp5_pv030
409,T_bldg1_409,en_pv,15.0,T,3750.0,4329.705417982657,4659.845456103835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,15288.977842249475,-361995.21802546177,0.0,28028.528716335968,-28028.528716335968,18511.37564975857,52510.88423201921,56.09356721985772,8381.025711170738,15288.977842249475,57.38316937603866,57.38316937603877,32.18826668683306,32.18826668683299,0.0,28028.528716335968,0.0,77436.28081222216,T_max_pv.csv,T,en_pv,T_max_pv,TIDNULL,TIDNULL,EA302_p_TOU12_FIT12,EA302_p,capex_high,25.0,0.06,T_max_pv,30.75,2.05,-24133.014535030783,-21895.115061565764,-2237.8994734650187,1607.7917709391782,1607.7917709391782,4.0,43436.772229961585,33663.49847822022,2677.2580339728543,178.48386893152363,4462.096723288091,-89.51597893860075,-1342.7396840790113,a15_cp5,a15_cp5_pv030
410,T_bldg1_410,en_pv,15.0,T,3750.0,1855.948946825114,5586.406329943593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-107551.76023843553,0.0,25314.144628815462,-25314.144628815462,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,25314.144628815462,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_low,5.0,0.06,T_best_fit,21.5,1.4333333333333333,-7170.117349229035,-7202.760348260654,32.642999031618274,1607.7917709391782,1607.7917709391782,0.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,656.6002268944368,6.528599806323655,97.92899709485482,a15_cp5,a15_cp5_pv021
411,T_bldg1_411,en_pv,15.0,T,3750.0,1065.7968186398516,3208.0484241059526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-165213.48486668096,0.0,22145.63459479257,-22145.63459479257,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,22145.63459479257,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_low,10.0,0.06,T_best_fit,21.5,1.4333333333333333,-11014.232324445396,-12647.423514520991,1633.191190075595,1607.7917709391782,1607.7917709391782,1.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,1313.2004537888736,163.3191190075595,2449.7867851133924,a15_cp5,a15_cp5_pv021
412,T_bldg1_412,en_pv,15.0,T,3750.0,810.1025549265239,3352.81194920215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-216850.92475154935,0.0,22034.703856175434,-22034.703856175434,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,22034.703856175434,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_low,15.0,0.06,T_best_fit,21.5,1.4333333333333333,-14456.728316769957,-16683.945403902104,2227.217087132147,1607.7917709391782,1607.7917709391782,2.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,1969.8006806833105,148.48113914214312,2227.217087132147,a15_cp5,a15_cp5_pv021
413,T_bldg1_413,en_pv,15.0,T,3750.0,687.7738161390461,2846.523881545476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-248450.95440077636,0.0,21406.087049731283,-21406.087049731283,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,21406.087049731283,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_low,20.0,0.06,T_best_fit,21.5,1.4333333333333333,-16563.396960051756,-19676.510502220954,3113.113542169198,1607.7917709391782,1607.7917709391782,3.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,2626.400907577747,155.65567710845988,2334.8351566268984,a15_cp5,a15_cp5_pv021
414,T_bldg1_414,en_pv,15.0,T,3750.0,618.5293454260939,3258.103327031949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-280886.1232834466,0.0,21748.422024504798,-21748.422024504798,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,21748.422024504798,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_low,25.0,0.06,T_best_fit,21.5,1.4333333333333333,-18725.741552229774,-21895.115061565764,3169.37350933599,1607.7917709391782,1607.7917709391782,4.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,3283.001134472184,126.7749403734396,1901.624105601594,a15_cp5,a15_cp5_pv021
415,T_bldg1_415,en_pv,15.0,T,3750.0,6031.834077181621,5586.406329943593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-125293.76981090619,0.0,29490.029759171968,-29490.029759171968,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,29490.029759171968,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_med,5.0,0.06,T_best_fit,21.5,1.4333333333333333,-8352.917987393746,-7202.760348260654,-1150.1576391330927,1607.7917709391782,1607.7917709391782,0.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,656.6002268944368,-230.03152782661854,-3450.4729173992782,a15_cp5,a15_cp5_pv021
416,T_bldg1_416,en_pv,15.0,T,3750.0,3463.839660579518,3208.0484241059526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-183103.6479631863,0.0,24543.677436732232,-24543.677436732232,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,24543.677436732232,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_med,10.0,0.06,T_best_fit,21.5,1.4333333333333333,-12206.909864212419,-12647.423514520991,440.5136503085723,1607.7917709391782,1607.7917709391782,1.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,1313.2004537888736,44.051365030857234,660.7704754628585,a15_cp5,a15_cp5_pv021
417,T_bldg1_417,en_pv,15.0,T,3750.0,2632.833303511203,3352.81194920215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-234789.03052250095,0.0,23857.434604760107,-23857.434604760107,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,23857.434604760107,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_med,15.0,0.06,T_best_fit,21.5,1.4333333333333333,-15652.602034833397,-16683.945403902104,1031.343369068707,1607.7917709391782,1607.7917709391782,2.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,1969.8006806833105,68.75622460458047,1031.343369068707,a15_cp5,a15_cp5_pv021
418,T_bldg1_418,en_pv,15.0,T,3750.0,2235.2649024519,2846.523881545476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-266411.9968102502,0.0,22953.578136044136,-22953.578136044136,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,22953.578136044136,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_med,20.0,0.06,T_best_fit,21.5,1.4333333333333333,-17760.799787350014,-19676.510502220954,1915.7107148709401,1607.7917709391782,1607.7917709391782,3.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,2626.400907577747,95.785535743547,1436.783036153205,a15_cp5,a15_cp5_pv021
419,T_bldg1_419,en_pv,15.0,T,3750.0,2010.2203726348048,3258.103327031949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-298860.1490311796,0.0,23140.113051713517,-23140.113051713517,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,23140.113051713517,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_med,25.0,0.06,T_best_fit,21.5,1.4333333333333333,-19924.009935411974,-21895.115061565764,1971.1051261537905,1607.7917709391782,1607.7917709391782,4.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,3283.001134472184,78.84420504615161,1182.663075692274,a15_cp5,a15_cp5_pv021
420,T_bldg1_420,en_pv,15.0,T,3750.0,12991.6426277758,5586.406329943593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-154863.78576502402,0.0,36449.83830976615,-36449.83830976615,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,36449.83830976615,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_high,5.0,0.06,T_best_fit,21.5,1.4333333333333333,-10324.252384334935,-7202.760348260654,-3121.4920360742817,1607.7917709391782,1607.7917709391782,0.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,656.6002268944368,-624.2984072148563,-9364.476108222845,a15_cp5,a15_cp5_pv021
421,T_bldg1_421,en_pv,15.0,T,3750.0,7460.577730478959,3208.0484241059526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-212920.586457362,0.0,28540.41550663167,-28540.41550663167,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,28540.41550663167,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_high,10.0,0.06,T_best_fit,21.5,1.4333333333333333,-14194.705763824133,-12647.423514520991,-1547.2822493031417,1607.7917709391782,1607.7917709391782,1.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,1313.2004537888736,-154.72822493031418,-2320.9233739547126,a15_cp5,a15_cp5_pv021
422,T_bldg1_422,en_pv,15.0,T,3750.0,5670.717884485666,3352.81194920215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-264685.87347408716,0.0,26895.319185734574,-26895.319185734574,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,26895.319185734574,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_high,15.0,0.06,T_best_fit,21.5,1.4333333333333333,-17645.724898272478,-16683.945403902104,-961.7794943703739,1607.7917709391782,1607.7917709391782,2.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,1969.8006806833105,-64.11863295802492,-961.7794943703738,a15_cp5,a15_cp5_pv021
423,T_bldg1_423,en_pv,15.0,T,3750.0,4814.4167129733205,2846.523881545476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-296347.0674927074,0.0,25532.729946565552,-25532.729946565552,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,25532.729946565552,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_high,20.0,0.06,T_best_fit,21.5,1.4333333333333333,-19756.471166180494,-19676.510502220954,-79.9606639595404,1607.7917709391782,1607.7917709391782,3.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,2626.400907577747,-3.99803319797702,-59.9704979696553,a15_cp5,a15_cp5_pv021
424,T_bldg1_424,en_pv,15.0,T,3750.0,4329.705417982657,3258.103327031949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101381960911605,0.0,0.0,0.0,0.0,4447.236386841082,14121.78935204676,-328816.8586107345,0.0,25459.598097061367,-25459.598097061367,9974.00389856113,55451.54841434321,41.27101141897281,8461.642332113435,14121.78935204676,68.79099409299211,68.79099409299187,28.39073902734369,28.39073902734361,0.0,25459.598097061367,0.0,77436.28081222216,T_best_fit.csv,T,en_pv,T_best_fit,TIDNULL,TIDNULL,EA302_p_TOU9,EA302_p,capex_high,25.0,0.06,T_best_fit,21.5,1.4333333333333333,-21921.1239073823,-21895.115061565764,-26.00884581653736,1607.7917709391782,1607.7917709391782,4.0,31958.736296440147,24768.02062974111,1969.8006806833105,131.32004537888736,3283.001134472184,-1.0403538326614943,-15.605307489922414,a15_cp5,a15_cp5_pv021
